"","lote_id","finca_id","lat","lng","area","pbc","sem","c_year","mean_pbc"
"573",996,66,7.78916148653,-76.7239637655,1.13,546.88,"01","2019",938.534894736842
"574",997,66,7.78913740445,-76.7255868775,1.19,684.27,"01","2019",1033.16357988166
"575",998,66,7.7877576255,-76.7263615023,3.13,3555.49,"01","2019",2999.26602259887
"576",999,66,7.78786394565,-76.7273148174,3.12,2498.13,"01","2019",3376.14836571429
"577",1002,66,7.78806148319,-76.7301463591,2.82,2715.85,"01","2019",2959.80630409357
"578",1003,66,7.78813352749,-76.7310464631,2.78,1051.9,"01","2019",2651.90409302326
"579",1004,66,7.78820646348,-76.7319497127,2.77,477.63,"01","2019",2602.77382857143
"580",1010,66,7.78782816343,-76.7378335994,4.35,2325.33,"01","2019",3611.23721142857
"581",1011,66,7.78772658236,-76.738819092,4.58,1237.47,"01","2019",3710.45305714286
"582",1012,66,7.78757896082,-76.7397246728,4.94,2716.9,"01","2019",4470.11009090909
"583",1019,66,7.78413881622,-76.7362130804,4.84,1862.02,"01","2019",5210.45616571429
"584",1021,66,7.78595970733,-76.7339490014,2.27,290.66,"01","2019",2426.58087647059
"585",1022,66,7.78582929144,-76.7330319594,2.93,2602.8,"01","2019",3149.53486982249
"586",1127,78,7.9287444374,-76.6623237657,5.07,3231.58,"01","2019",5544.2614
"587",1128,78,7.92809521272,-76.6617208847,5.02,2670.41,"01","2019",4660.93264900662
"588",1129,78,7.92743135774,-76.6610378125,6.15,3212.36,"01","2019",5762.21490066225
"589",1130,78,7.927138787,-76.6596915637,6.19,1009.18,"01","2019",5949.49086092715
"590",1131,78,7.9267702305,-76.6590643448,5.86,1792.99,"01","2019",6214.08186666667
"591",1132,78,7.92589813641,-76.6585881142,3.61,242.62,"01","2019",4094.67673333333
"592",1133,78,7.92522870933,-76.6578557365,3.53,1712.54,"01","2019",3541.92147651007
"593",1134,78,7.92469297642,-76.6569777005,2.8,1878.41,"01","2019",2730.76337837838
"594",1135,78,7.92440108694,-76.6559280939,2.83,1985.74,"01","2019",2694.35333333333
"595",1137,78,7.92371532422,-76.6541393536,3.36,939.25,"01","2019",3090.56281879195
"596",1138,78,7.92355091474,-76.6531724365,3.63,1108.3,"01","2019",3197.55910958904
"597",1139,78,7.92266319796,-76.6611741574,3.35,370.84,"01","2019",4361.52691275168
"598",1140,78,7.92219295738,-76.6605646405,5.52,4687.09,"01","2019",6688.77081081081
"599",1141,78,7.92199789345,-76.6596998378,5.23,3026.93,"01","2019",6408.02367346939
"600",1142,78,7.92183675727,-76.6588184051,4.92,3220.67,"01","2019",5853.92027027027
"601",1143,78,7.92166311331,-76.6579355721,4.37,2655.28,"01","2019",4973.48046979866
"602",1144,78,7.92153492019,-76.6570245171,4.39,2437.78,"01","2019",4175.2782
"603",1145,78,7.92141992741,-76.6561546667,3.99,1163.33,"01","2019",4722.34540540541
"604",1146,78,7.92124365206,-76.654880932,4.41,1928.15,"01","2019",4682.31310810811
"605",1148,78,7.91733475634,-76.6598567498,5.04,2998.09,"01","2019",6930.36933333333
"606",1149,78,7.91741727478,-76.6589932255,4.99,2570.63,"01","2019",6609.41255033557
"607",1151,78,7.9175894838,-76.6574079351,4.19,1154.46,"01","2019",6044.49071428571
"608",1152,78,7.91767804105,-76.6564160609,5,2654.65,"01","2019",6111.16013605442
"609",1153,78,7.91769207933,-76.6549805971,6.46,3321.62,"01","2019",7475.17666666667
"610",1155,79,7.92090357079,-76.6799515028,7.88,6139.14,"01","2019",8756.06102873563
"611",1156,79,7.92201111759,-76.6823563116,5.85,1305.93,"01","2019",6980.06445762712
"612",1157,79,7.92288761208,-76.6839299952,6.52,4700.24,"01","2019",7291.00033522727
"613",1158,79,7.92372205124,-76.6854077929,6.57,7855.15,"01","2019",7632.79318079096
"614",1159,79,7.91777589905,-76.6768999664,11.68,9251.11,"01","2019",10294.8119943182
"615",1160,79,7.91789762933,-76.6788596494,8.21,4035.62,"01","2019",8750.14509039548
"616",1161,79,7.9179826376,-76.6809066797,4.23,2242.93,"01","2019",4705.1952752809
"617",1162,79,7.91965308926,-76.6824968902,10.08,3413.24,"01","2019",11845.0242808989
"618",1163,79,7.92070903918,-76.6851915274,5.16,3554.9,"01","2019",5987.27206179775
"619",1164,79,7.91825888903,-76.6848264114,5.45,1273.11,"01","2019",6588.02170056497
"620",1179,60,7.89245720989,-76.6798858314,7.128,3407.7,"01","2019",12343.5992608696
"621",1181,60,7.89130050158,-76.6814860494,10.559,595.01,"01","2019",16573.054
"622",1182,60,7.88948562702,-76.6813864029,7.969,4896.25,"01","2019",15271.303212766
"623",1186,60,7.88568243331,-76.6820143185,6.26,3766.68,"01","2019",9248.5675
"624",1194,82,7.77383580254,-76.6890414712,1.94,1991.21,"01","2019",1774.70530588235
"625",1197,82,7.7737309404,-76.6929325015,3.48,2672.9,"01","2019",2985.93242352941
"626",1198,82,7.77298284311,-76.6911961316,6.9,5653.1,"01","2019",6118.51899415205
"627",1199,82,7.77187920501,-76.6935083951,3.75,2589.6,"01","2019",2839.06095321637
"628",1202,82,7.7710136395,-76.6935624907,2.38,2220.01,"01","2019",1776.53378106509
"629",1203,82,7.7704180828,-76.6915851263,6.34,4510.89,"01","2019",5119.20955232558
"630",1204,82,7.76930884952,-76.6915194456,5.5,3828.39,"01","2019",4631.22322352941
"631",1205,82,7.76907539426,-76.6939937575,3.43,1727.44,"01","2019",2855.73890697674
"632",1206,82,7.76814177931,-76.6941257498,2.37,1469.46,"01","2019",1803.35028235294
"633",1207,82,7.76745078666,-76.6959039942,8.04,3269.32,"01","2019",6341.3696374269
"634",1208,82,7.76639877212,-76.6957768784,6.72,6247.56,"01","2019",5536.65006395349
"635",1209,82,7.76547426015,-76.6957333455,6.6,2344.93,"01","2019",3983.08187134503
"636",1210,82,7.76455443905,-76.6957515379,6.01,311.42,"01","2019",5612.91303488372
"637",1211,82,7.76345708854,-76.6956744663,7.23,4553.58,"01","2019",7270.64221637427
"638",1212,82,7.76264935299,-76.6959441476,2.9,685.08,"01","2019",2528.1607195122
"639",1213,99,7.75542698625,-76.6811771598,8.09,3092.35,"01","2019",6933.80505357143
"640",1214,99,7.75443226654,-76.6813912034,8.82,3175.41,"01","2019",7494.41859171598
"641",1215,99,7.75324097863,-76.6838241495,3.97,862.95,"01","2019",3669.05369461078
"642",1216,99,7.7537849309,-76.6795342903,5.96,1363.31,"01","2019",5274.39960119048
"643",1218,99,7.75263356315,-76.6788017348,4.07,9849.47,"01","2019",4237.93199404762
"644",1219,99,7.75140498751,-76.6852107445,2.11,542.83,"01","2019",1821.37179041916
"645",1220,99,7.75121479319,-76.6842699576,2.59,1594.25,"01","2019",2427.34779754601
"646",1221,99,7.75117842377,-76.683490355,2.96,2956.61,"01","2019",3129.59851807229
"647",1222,99,7.75103125952,-76.6823141464,5.32,2775.25,"01","2019",4487.77166666667
"648",1225,99,7.7507769604,-76.679184852,6.04,5432.97,"01","2019",5017.18332121212
"649",1226,99,7.74960815069,-76.6790366302,5.54,3939.1,"01","2019",5121.73452121212
"650",1227,99,7.75040487914,-76.6860100964,3.66,1552.21,"01","2019",3553.55328834356
"651",1228,99,7.74922767552,-76.68653478,3.63,181.44,"01","2019",3774.37465562914
"652",1229,99,7.74827595003,-76.6869565025,3.85,125.8,"01","2019",4072.04640939597
"653",1230,99,7.74729148901,-76.6873892949,4.18,79.55,"01","2019",4725.59934228188
"654",1234,99,7.74715378868,-76.6837059614,4.99,4529.18,"01","2019",4067.19394642857
"655",1235,99,7.74597006938,-76.6830033396,7.66,1371.08,"01","2019",7053.37219642857
"656",1236,99,7.74610167068,-76.6818504648,5.73,7242.63,"01","2019",5411.00385119048
"657",1238,99,7.74657317782,-76.6799813556,4.99,5658.64,"01","2019",4457.00869822485
"658",1239,99,7.7466855415,-76.6790428211,4.94,2854.36,"01","2019",4264.05250887574
"659",1240,99,7.74712696606,-76.6781277671,4.26,1447.02,"01","2019",3571.91204761905
"660",1241,99,7.74737648838,-76.677109268,4.57,388.6,"01","2019",3623.93047305389
"661",1242,99,7.7454088281,-76.6873421603,2.16,1879.05,"01","2019",1839.33745783133
"662",1243,99,7.74456331306,-76.6871522148,1.44,1166.11,"01","2019",1139.00502439024
"663",1244,99,7.7437790684,-76.6871061883,1.62,2074.34,"01","2019",1488.28556969697
"664",1293,26,7.962296482,-76.61715261,6.77,5044.63,"01","2019",8735.95292655367
"665",1294,26,7.961689662,-76.61925751,4.34,753.58,"01","2019",4859.14926553672
"666",1295,26,7.963520963,-76.61918543,5.8,351.16,"01","2019",7246.14061016949
"667",1296,26,7.962564578,-76.6236005,7.54,6047.99,"01","2019",11625.9732090395
"668",1297,26,7.964798316,-76.61891238,5.76,3313.55,"01","2019",7087.63189830509
"669",1298,26,7.966871035,-76.62134973,6.08,7391.83,"01","2019",8007.723375
"670",1299,26,7.968405068,-76.62382653,6.19,4749.22,"01","2019",7589.98548863636
"671",1300,26,7.969258363,-76.62381548,8.3,6185.42,"01","2019",9805.59511864407
"672",1302,26,7.971362892,-76.6219299,5.62,2895.7,"01","2019",6474.81989830508
"673",1303,26,7.972634072,-76.62106626,7.12,5451.12,"01","2019",7349.62868926554
"674",1304,26,7.973514878,-76.62033326,5.48,1865.53,"01","2019",5734.34456
"675",1305,26,7.974301941,-76.61977732,3.85,2966.75,"01","2019",4060.68721142857
"676",1306,26,7.975336908,-76.61941555,3.39,3680.62,"01","2019",3666.15313294798
"677",1307,26,7.976380208,-76.61925009,3.31,4297.41,"01","2019",3129.91659302326
"678",1308,26,7.970557095,-76.61850835,6.04,484.36,"01","2019",6246.86309714286
"679",1310,26,7.967706794,-76.61937567,6.06,4517.26,"01","2019",6718.85779661017
"680",1311,26,7.967217613,-76.61622766,8.08,2336.22,"01","2019",7433.90733333333
"681",1313,26,7.961853108,-76.61609276,1.56,707.68,"01","2019",2412.02783050847
"682",1317,104,7.94100352679,-76.6386172788,6.65,4261.95,"01","2019",8131.73083832335
"683",1318,104,7.94117739718,-76.63740956,4.25,2328.47,"01","2019",5258.16275449102
"684",1319,104,7.94075957066,-76.6365363666,6.25,4931.7,"01","2019",7290.99720958084
"685",1320,104,7.94119451995,-76.6355552265,5.85,3255.56,"01","2019",7189.04196407186
"686",1322,104,7.94191343843,-76.6328272295,7.55,6872.72,"01","2019",9551.3385508982
"687",1323,104,7.94676908234,-76.633131517,1.49,1303.97,"01","2019",1780.17904819277
"688",1324,104,7.94666927334,-76.6338792326,3.64,3006.32,"01","2019",4523.39662275449
"689",1325,104,7.94665477828,-76.634765274,4.05,4973.32,"01","2019",4596.95004790419
"690",1326,104,7.94660964804,-76.6355965041,4.4,1043.7,"01","2019",5917.20439490446
"691",1327,104,7.94630851984,-76.6364454375,4.53,6974.29,"01","2019",5203.73
"692",1328,104,7.94602990778,-76.6373560279,5.18,3328.46,"01","2019",6018.27455757576
"693",1329,104,7.94656540602,-76.6381312116,2.45,1914.93,"01","2019",2887.31347560976
"694",1330,104,7.94549309432,-76.6388069815,4.42,1166.05,"01","2019",5189.84343373494
"695",1331,104,7.94463251114,-76.6410439375,10.16,7931.51,"01","2019",12304.4592771084
"696",1332,104,7.94241273163,-76.6407434775,6.73,4182.79,"01","2019",8217.76185628742
"697",1333,104,7.93983673256,-76.6400467724,3.77,3800.32,"01","2019",4412.065
"698",1335,104,7.94179490299,-76.6438904678,5.5,2288.99,"01","2019",6524.54036144578
"699",1337,104,7.93747130632,-76.645849913,7.11,9525.07,"01","2019",8269.37060606061
"700",1338,104,7.93744311054,-76.6448866794,6.69,6393.39,"01","2019",7508.93699401198
"701",1341,104,7.93654925232,-76.6419609651,5.38,5037.35,"01","2019",6252.67210843374
"702",1342,104,7.93605913144,-76.6410141396,4.66,7261.86,"01","2019",5303.25612121212
"703",1343,104,7.9355509172,-76.6400975912,3.78,4010.48,"01","2019",4370.90837349398
"704",1344,104,7.93622696965,-76.6391738095,3.65,8381.65,"01","2019",4423.63096969697
"705",1345,104,7.9356741106,-76.6381632424,5.96,5898.09,"01","2019",7038.08927710843
"706",1346,104,7.93537936055,-76.6372366025,6.02,7517.3,"01","2019",7131.18095808383
"707",1347,104,7.93527368371,-76.6362076306,6.8,5192.49,"01","2019",7510.12766467066
"708",1348,104,7.93516088086,-76.6351773299,7,7053.88,"01","2019",7977.9734939759
"709",1349,104,7.93545490337,-76.6341936316,6.28,941.68,"01","2019",7940.0928313253
"710",1361,105,7.93817039776,-76.6186083739,9.22,2184.94,"01","2019",9345.00286363636
"711",1365,105,7.94193641702,-76.619731712,5.98,3724.57,"01","2019",6258.47986285714
"712",1367,105,7.94382339968,-76.6213998281,2.87,213.86,"01","2019",3238.27365340909
"713",1368,105,7.94470805297,-76.6223599738,1.13,883.86,"01","2019",1277.76663157895
"714",1369,105,7.94289184033,-76.6156381476,7.87,2080.97,"01","2019",5212.09905555556
"715",1370,105,7.94634070226,-76.6166123964,5.02,1374.04,"01","2019",3598.55793678161
"716",1371,105,7.9484137825,-76.6187668197,4.04,2468.36,"01","2019",3967.59962790698
"717",1372,105,7.94883555126,-76.6227170501,4.45,2779.25,"01","2019",5470.38050581395
"718",1373,105,7.94795453966,-76.6220148487,3.71,1706.69,"01","2019",4414.06084883721
"719",1374,105,7.94647768274,-76.6227194641,1.92,2421.13,"01","2019",2537.48622285714
"720",1375,105,7.94653648543,-76.621670754,3.19,4145.19,"01","2019",3722.73459770115
"721",1376,105,7.94620227055,-76.6207951763,3.56,2818.34,"01","2019",4314.21332758621
"722",1377,105,7.94561327965,-76.6200907028,2.85,3687.81,"01","2019",3289.4326954023
"723",1378,105,7.94519962466,-76.6192396794,3.23,1588.28,"01","2019",3250.5566416185
"724",1379,105,7.94322174729,-76.6174548439,7.69,4365.03,"01","2019",7638.05713068182
"725",1380,105,7.93559040122,-76.621341933,4.9,2685.55,"01","2019",5622.53447727273
"726",1381,105,7.93488744006,-76.6204733828,6.25,2780.15,"01","2019",5825.55222159091
"727",1382,105,7.93509070199,-76.6194597216,5.74,2009.4,"01","2019",5243.53512962963
"728",1383,105,7.93523965012,-76.6184618028,4.92,1947.64,"01","2019",4021.82305479452
"729",1384,105,7.93619930263,-76.6171100853,1.78,768.28,"01","2019",1430.70844252874
"730",1385,105,7.93505038005,-76.6165323934,3.21,975.59,"01","2019",1815.99366091954
"731",1386,105,7.93411049984,-76.6169610314,2.4,1626.55,"01","2019",2040.98412068966
"732",1387,105,7.93188642484,-76.6175896506,6.12,3514.99,"01","2019",3548.79797714286
"733",1388,105,7.93091914313,-76.6185980071,4.23,2427.86,"01","2019",3834.10824571429
"734",1389,105,7.9309545944,-76.6196736245,3.32,1828.64,"01","2019",3396.34809883721
"735",1390,105,7.93066046852,-76.6206650163,2.17,1709.47,"01","2019",2732.92085632184
"736",1392,105,7.9371345717,-76.6169945322,1.24,227.32,"01","2019",1127.85432183908
"737",1424,108,7.95457120452,-76.7051922085,7.77,4007.37,"01","2019",9149.17272189349
"738",1425,108,7.9539639417,-76.7054563345,7.43,808.16,"01","2019",9419.94481656805
"739",1426,108,7.95306810456,-76.7058013606,6.76,7883.06,"01","2019",7704.59769047619
"740",1427,108,7.95245343604,-76.706500426,4.67,4755.83,"01","2019",6092.34575739645
"741",1428,108,7.95160603411,-76.706871554,3.76,2828.47,"01","2019",4926.50141212121
"742",1430,108,7.9502314052,-76.7033786231,6,6355.74,"01","2019",7304.51790419162
"743",1431,108,7.94840197109,-76.7059976593,1.58,2380.41,"01","2019",2594.60357575758
"744",1432,108,7.94887969875,-76.7066290916,3.89,3947.97,"01","2019",5508.24465060241
"745",1433,108,7.94920805881,-76.7078376627,5,855.44,"01","2019",6352.16533333333
"746",1434,108,7.94932696029,-76.7090992905,5.2,3242.02,"01","2019",6422.53588165681
"747",1435,108,7.94962811565,-76.7102452928,4.34,2930.19,"01","2019",5694.03939393939
"748",1437,108,7.95004981118,-76.7126032227,6.56,3528.09,"01","2019",7068.01120833333
"749",1438,108,7.94978065236,-76.714774085,4.35,1446.18,"01","2019",4841.73166666667
"750",1441,109,7.892200499,-76.68686393,3.46,3224.08,"01","2019",4598.89791715976
"751",1442,109,7.884813493,-76.68776193,5,3099.51,"01","2019",7922.08297633136
"752",1443,109,7.892187939,-76.68612256,7.45,2547.97,"01","2019",9340.90902380952
"753",1444,109,7.884575061,-76.68703942,10.15,3659.39,"01","2019",11570.998742515
"754",1445,109,7.891667439,-76.6853283,5.32,4331.42,"01","2019",6589.77536363636
"755",1447,109,7.890950253,-76.68475658,4.25,4361.84,"01","2019",5061.86855828221
"756",1448,109,7.884218715,-76.68547179,4.41,4434.87,"01","2019",5531.79033128834
"757",1449,109,7.882483453,-76.69308752,5.02,1736.72,"01","2019",5827.69944848485
"758",1457,109,7.882492455,-76.69158094,4.02,3853.73,"01","2019",4760.09589937107
"759",1458,107,7.90532827472,-76.6795761587,9.61,4932.31,"01","2019",11920.6962108434
"760",1460,107,7.90569239833,-76.681761183,7.85,2245.44,"01","2019",10097.8547151515
"761",1461,107,7.90566927444,-76.682722154,7.55,8019.5,"01","2019",9770.93940606061
"762",1462,107,7.90490829076,-76.6843760517,5.01,5829.88,"01","2019",5533.22387878788
"763",1463,107,7.90445676913,-76.6855894211,4.82,3819.91,"01","2019",5378.55563636364
"764",1466,107,7.91145178825,-76.6772220432,6.02,4919.77,"01","2019",6331.84377108434
"765",1467,107,7.91220799823,-76.6769591761,7.06,8981.61,"01","2019",8572.24330909091
"766",1469,107,7.91340936025,-76.6755489335,5,4178.07,"01","2019",6437.89968674699
"767",1470,107,7.91522855639,-76.6752310587,5.5,3261.69,"01","2019",5799.46755421687
"768",1471,107,7.910724158,-76.674021235,5.5,2184.68,"01","2019",7759.05632530121
"769",1472,108,7.95167819038,-76.7112989427,3,2534.01,"01","2019",3069.22726219512
"770",1473,108,7.95236822704,-76.7115443653,2.66,925.1,"01","2019",3604.50196407186
"771",1474,108,7.95292512409,-76.7123235282,3.6,1034.11,"01","2019",4633.45671515151
"772",1482,115,7.88657206,-76.66566942,4.08,1257,"01","2019",5184.82722580645
"773",1483,115,7.88524627,-76.66656225,4.31,2509.05,"01","2019",5527.03722580645
"774",1486,115,7.885281595,-76.663633315,4.78,3595.54,"01","2019",6139.57219354839
"775",1488,115,7.887747105,-76.658336415,8.88,6194.7,"01","2019",9710.88780645161
"776",1489,115,7.886985175,-76.65797401,7.77,6378.31,"01","2019",7634.98967741935
"777",1491,115,7.8854939,-76.65693319,3.8,1760.84,"01","2019",4053.58516129032
"778",1492,115,7.88494535,-76.65591544,3.19,2962.92,"01","2019",3317.87174193548
"779",1493,115,7.88438796,-76.655672955,1.23,878,"01","2019",1251.07058823529
"780",1494,116,7.705453719,-76.69125692,2.15,691.42,"01","2019",2361.84694029851
"781",1495,116,7.706141084,-76.69091024,3.75,320.9,"01","2019",3971.97582089552
"782",1496,116,7.707471956,-76.69092914,5.2,910.54,"01","2019",4836.52582089552
"783",1497,116,7.708423725,-76.69061576,5.91,5411.09,"01","2019",6036.50462686567
"784",1498,116,7.710308906,-76.69149572,8.14,1002.05,"01","2019",7613.75481481481
"785",1500,116,7.711083144,-76.6894223,9.96,2487.02,"01","2019",9177.43111940299
"786",1501,116,7.71151071,-76.68856998,9.33,5638.32,"01","2019",8722.035
"787",1502,116,7.711948128,-76.68773155,8.75,3823.42,"01","2019",7423.37315789474
"788",1505,116,7.707994103,-76.68264677,3.07,2123.28,"01","2019",2476.47717557252
"789",1506,116,7.707187625,-76.68306035,3.64,3063.74,"01","2019",3341.1503030303
"790",1507,116,7.706876181,-76.68382742,3.07,2633.32,"01","2019",2991.90353383459
"791",1508,116,7.706593304,-76.68525456,3.17,3065.81,"01","2019",3097.57507462687
"792",1509,116,7.703704422,-76.68446868,2.74,2528.89,"01","2019",3050.81556390977
"793",1510,116,7.704075735,-76.68394979,4.42,2962.76,"01","2019",4453.64218045113
"794",1511,116,7.697814129,-76.68023683,7.99,7655.7,"01","2019",9416.77880597015
"795",1512,116,7.698701463,-76.68004014,8.89,4878.98,"01","2019",9589.61390977444
"796",1513,116,7.700004702,-76.67999308,5.93,4843.54,"01","2019",3395.25616666667
"797",1514,116,7.702207558,-76.68101764,8.7,6624.53,"01","2019",8870.76970149254
"798",1515,116,7.70270592,-76.68023985,7.14,6524.19,"01","2019",7387.05141791045
"799",1516,116,7.703191868,-76.67944616,5.5,4364.6,"01","2019",4743.38390977444
"800",1517,116,7.703658313,-76.67863857,3.73,2973.09,"01","2019",2627.60022556391
"801",1518,116,7.704527702,-76.67865065,3.94,2201.62,"01","2019",2239.19553846154
"802",1521,116,7.703286807,-76.68626521,5.41,622.04,"01","2019",5687.95496240602
"803",1522,116,7.70263626,-76.68675098,6.11,3657.14,"01","2019",6198.66385185185
"804",1523,116,7.701923489,-76.6872739,6.5,1610.91,"01","2019",6559.14932835821
"805",1524,116,7.700864121,-76.68772572,7.93,5492.96,"01","2019",8061.76388059701
"806",1561,117,7.904053182,-76.6709046,3.33,1913.46,"01","2019",5053.56843283582
"807",1562,117,7.903485064,-76.66951637,3.29,2836.2,"01","2019",4434.13333333333
"808",1563,117,7.903238605,-76.66864588,4,1202.37,"01","2019",5141.20007407407
"809",1564,117,7.903262875,-76.66766239,3.98,1766.84,"01","2019",5284.98171641791
"810",1565,117,7.903267693,-76.66649967,5.11,6105.49,"01","2019",6632.42664179104
"811",1566,117,7.903343593,-76.66532992,3.92,2909.99,"01","2019",4641.6437037037
"812",1567,117,7.903590092,-76.66436872,3.09,1791.56,"01","2019",4179.67940740741
"813",1568,117,7.904106555,-76.66335845,4.02,2415.57,"01","2019",4543.52237037037
"814",1569,117,7.904346399,-76.66237417,3.63,2980.1,"01","2019",4624.47118518519
"815",1570,117,7.904324685,-76.66138372,2.48,2301.35,"01","2019",3305.83355555556
"816",1571,117,7.904607598,-76.65999266,3.47,701.43,"01","2019",3216.94207407407
"817",1572,117,7.909206698,-76.65942642,7.34,4531.37,"01","2019",8519.48792592593
"818",1573,117,7.909048152,-76.6586471,7.69,3973.19,"01","2019",9836.14659259259
"819",1574,117,7.904272184,-76.65709505,4.58,2438.47,"01","2019",6404.48303703704
"820",1575,117,7.905242967,-76.65698974,3.04,3387.93,"01","2019",4841.24511111111
"821",1576,117,7.906198088,-76.65663659,3.03,3039.04,"01","2019",4568.7057037037
"822",1577,117,7.909280833,-76.65743792,4.08,688.77,"01","2019",5082.63407407407
"823",1578,117,7.908495614,-76.65670904,3.43,2500.98,"01","2019",4766.03814814815
"824",1579,117,7.907870065,-76.65584099,2.69,904.76,"01","2019",3460.60881481481
"825",1581,117,7.906165922,-76.65332525,3.91,1481.44,"01","2019",5080.81544776119
"826",1582,117,7.904496452,-76.65255417,3.89,3095.87,"01","2019",4564.16723880597
"827",1583,117,7.903270661,-76.65202349,5.64,1094.63,"01","2019",6585.46592592593
"828",1584,117,7.902080965,-76.6515851,7.39,5320.02,"01","2019",8799.13503703704
"829",1585,117,7.900873348,-76.65097951,8.63,7249.72,"01","2019",10993.5681481481
"830",1586,117,7.899709073,-76.65052297,9.85,7651.48,"01","2019",12016.5392592593
"831",1587,117,7.898619731,-76.65009617,2.65,4130.35,"01","2019",3566.55723880597
"832",1588,117,7.89724227,-76.64957273,7.17,7378.46,"01","2019",8092.26417910448
"833",1827,114,7.8569472,-76.660736,2.57,1648.4,"01","2019",1318.8081300813
"834",1828,114,7.8569472,-76.660736,2.57,675.02,"01","2019",2080.42261904762
"835",1829,114,7.8569472,-76.660736,2.57,680.43,"01","2019",2697.77055555556
"836",1830,114,7.8569472,-76.660736,2.57,3600.53,"01","2019",4082.90946153846
"837",1831,114,7.8569472,-76.660736,2.57,4510.26,"01","2019",4530.51098484848
"838",1832,114,7.8569472,-76.660736,2.57,7230.73,"01","2019",5837.39270676692
"839",1833,114,7.8569472,-76.660736,2.57,10187.89,"01","2019",6892.21916666667
"840",1834,114,7.8569472,-76.660736,2.57,3015.26,"01","2019",8651.64009345794
"841",1835,114,7.8569472,-76.660736,2.57,8861.1,"01","2019",9295.43007633588
"842",1836,114,7.8569472,-76.660736,2.57,26375.25,"01","2019",12601.4205785124
"843",1837,114,7.8569472,-76.660736,2.57,5471.39,"01","2019",9201.14416666667
"844",1838,114,7.8569472,-76.660736,2.57,13526.88,"01","2019",8944.70658536585
"845",1839,114,7.8569472,-76.660736,2.57,5503.42,"01","2019",6555.08379844961
"846",1840,114,7.8569472,-76.660736,2.57,5567.18,"01","2019",6274.46348484848
"847",1841,114,7.8569472,-76.660736,2.57,3284.25,"01","2019",5626.88909090909
"848",1842,114,7.8569472,-76.660736,2.57,3739.06,"01","2019",5490.41338582677
"849",1843,114,7.8569472,-76.660736,2.57,8069.38,"01","2019",5692.64031496063
"850",1844,114,7.8569472,-76.660736,2.57,3560.4,"01","2019",6282.28291338583
"851",1845,114,7.8569472,-76.660736,2.57,7567.18,"01","2019",7096.46409448819
"852",1848,114,7.8569472,-76.660736,2.57,4515.73,"01","2019",6401.45700787402
"853",1849,114,7.8569472,-76.660736,2.57,3921.92,"01","2019",5834.58096
"854",1851,114,7.8569472,-76.660736,2.57,684.23,"01","2019",5660.86700787402
"855",1852,114,7.8569472,-76.660736,2.57,3488.86,"01","2019",5527.75519685039
"856",1883,120,7.847344,-76.717002,6.4,3854.57,"01","2019",4951.10461538462
"857",1884,120,7.847344,-76.717002,3.77,3374.23,"01","2019",4584.69053846154
"858",1916,131,6.1810814,-75.102421,4.25,8097.74,"01","2019",5356.87218045113
"859",1917,131,6.1810814,-75.102421,5.27,691.75,"01","2019",5609.79779527559
"860",1918,131,6.1810814,-75.102421,4.51,1867.37,"01","2019",4308.96653846154
"861",1919,131,6.1810814,-75.102421,4.12,652.2,"01","2019",4422.62253731343
"862",1921,131,6.1810814,-75.102421,6.28,1327.34,"01","2019",6454.77923664122
"863",1922,131,6.1810814,-75.102421,4.65,710.78,"01","2019",5101.87969465649
"864",1923,131,6.1810814,-75.102421,5.89,23989.86,"01","2019",6550.72513274336
"865",1924,131,6.1810814,-75.102421,5.2,17051.04,"01","2019",5817.16522522523
"866",1927,131,6.1810814,-75.102421,4.36,606,"01","2019",4187.03212598425
"867",1928,131,6.1810814,-75.102421,2.16,790.27,"01","2019",2205.79611111111
"868",1929,131,6.1810814,-75.102421,3.03,616.94,"01","2019",3234.54861788618
"869",1930,131,6.1810814,-75.102421,3.24,2847.69,"01","2019",3052.83439393939
"870",1931,131,6.1810814,-75.102421,3.82,4718.98,"01","2019",3933.22923664122
"871",1932,131,6.1810814,-75.102421,7.25,5775.67,"01","2019",6985.54345864662
"872",1933,131,6.1810814,-75.102421,5.65,3844.65,"01","2019",6566.921
"873",1935,131,6.1810814,-75.102421,6.17,1905.08,"01","2019",6865.26571428571
"874",1936,131,6.1810814,-75.102421,6.93,2863.49,"01","2019",7410.49365384615
"875",1938,131,6.1810814,-75.102421,7.98,7740.36,"01","2019",7104.59939393939
"876",1945,131,6.1810814,-75.102421,5.69,10988.15,"01","2019",6767.37454545455
"877",1947,131,6.1810814,-75.102421,6.68,6915.94,"01","2019",6737.744140625
"878",1979,133,4.71098859,-74.072092,2.79,1980.68,"01","2019",3436.95603174603
"879",1980,133,4.71098859,-74.072092,5.89,6135.32,"01","2019",7016.82292307692
"880",1981,133,4.71098859,-74.072092,6.86,5070.33,"01","2019",8976.0386407767
"881",1982,133,4.71098859,-74.072092,5.12,3269.27,"01","2019",5996.67679611651
"882",1983,133,4.71098859,-74.072092,6.16,2235.69,"01","2019",6540.98108527132
"883",1984,133,4.71098859,-74.072092,5.12,3182.41,"01","2019",6305.37579439252
"884",1985,133,4.71098859,-74.072092,5.18,848.86,"01","2019",6451.78801526718
"885",1986,133,4.71098859,-74.072092,9.8,7028.75,"01","2019",11158.8540769231
